effective_date,ticker,source,note,asof_constituents_date
2015-07-01,GPC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,GPS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,GRMN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,GS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,GT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,GWW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HAL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HAS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HBAN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HBI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HCA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HCBK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HES,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HIG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HOG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HON,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HPQ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HRB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HRL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HRS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HSIC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HSP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HSY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,HUM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IBM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ICE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IFF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,INTC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,INTU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IPG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IRM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ISRG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ITW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,IVZ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JBHT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JCI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JEC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JEF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JNJ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JNPR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JOY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JPM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,JWN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,K,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KDP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KEY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KIM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KLAC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KMB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KMI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KMX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KORS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KRFT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KSS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,KSU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,L,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LEG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LEN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LLTC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LLY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LMT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LNC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LOW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LRCX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LUV,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LVLT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,LYB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,M,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MAC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MAR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MAS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MAT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MCD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MCHP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MCK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MCO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MDLZ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MDT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MET,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MHK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MJN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MKC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MLM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MMC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MMM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MNST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MOS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MPC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MRK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MRO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MSFT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MSI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MTB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MUR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MWV,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,MYL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NAVI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NBL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NDAQ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NEE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NEM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NFLX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NFX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NKE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NLSN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NOC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NOV,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NRG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NSC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NTAP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NTRS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NUE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NVDA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NWL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,NWSA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,O,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,OI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,OKE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,OMC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ORCL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ORLY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,OXY,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PAYX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PBCT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PBI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PCAR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PCG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PDCO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PEG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PEP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PFE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PFG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PGR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PHM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PKI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PLD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PNC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PNR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PNW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PPG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PPL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PRGO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PRU,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PSA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PSX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PVH,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PWR,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,PXD,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,QCOM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,QRVO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,R,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RAI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RCL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,REGN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RF,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RHI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RHT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ROK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ROP,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,ROST,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RRC,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RSG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,RTN,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SBUX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SCG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SCHW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SEE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SHW,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SIAL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SJM,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SLB,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SLG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SNA,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SNDK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SNI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SO,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SPG,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SPGI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SPLS,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SRCL,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SRE,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,STI,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,STJ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,STT,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,STX,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,STZ,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
2015-07-01,SWK,https://github.com/hanshof/sp500_constituents,"historical constituents from hanshof/sp500_constituents, latest available date <= effective_date",2015-07-01
